place_id,name,latitude,longitude,Main_category,categories,rating,address
ChIJbak5QAl344kR3mOiFm_lThA,Tyler Lynch PC,42.3903564,-71.1407503,Finance,"accounting,finance,point_of_interest,establishment,",5,"186 Alewife Brook Parkway # 200, Cambridge"
ChIJbanY6YNw44kRK_31_bBKas8,US Bank Corporate Trust Services,42.356109,-71.056842,Finance,"bank,finance,point_of_interest,establishment,",,"1 Federal Street, Boston"
ChIJbbPB5rB844kR7hOzzjBr4Cs,Adams National Historical Park,42.256412,-71.011167,Community,"park,point_of_interest,establishment,",4.5,"135 Adams Street, Quincy"
ChIJbdpRjAMU44kRdPobl7wcPn8,Picture Perfect,42.548318,-70.899462,Community,"movie_theater,electronics_store,store,point_of_interest,establishment,",3,"43 Hillcrest Avenue, Beverly"
ChIJbdUBYR2n44kR9aIGnbwDvIE,Pro-Mail Inc,42.6371678,-71.2393868,Community,"post_office,finance,point_of_interest,establishment,",,"836 North Street #3, Tewksbury"
ChIJBe3-kfiE5IkRodq5WiIOyvI,Westgate Lanes Inc,42.0905449,-71.047633,Health,"bowling_alley,point_of_interest,establishment,",4.2,"65 Westgate Drive, Brockton"
ChIJBe7rlbWG44kRBZhRZKHd3Fs,Wellesley Town Hall,42.2979756,-71.2915411,Community,"city_hall,local_government_office,point_of_interest,establishment,",5,"525 Washington Street, Wellesley"
ChIJbfTGoI5644kRHoDeiTk0jwU,"South Boston Division, Boston Municipal Court Department",42.3352408,-71.0426641,Community,"courthouse,point_of_interest,establishment,",5,"535 E Broadway, South Boston"
ChIJBQ_3staC44kRDRsK0GXp_G0,Johnson Compounding and Wellness,42.3768263,-71.2341997,Health,"pharmacy,store,health,point_of_interest,establishment,",4.7,"577 Main Street, Waltham"
ChIJBQ3VJiuD44kRZlVFutU55qo,Drake Playground,42.382853,-71.2426766,Community,"amusement_park,point_of_interest,establishment,",4.8,"3 Hazel Street, Waltham"
ChIJBQNut14L44kReaB8N5aQl2I,Reading Fire Department,42.5268004,-71.1015204,Community,"fire_station,point_of_interest,establishment,",3,"757 Main Street, Reading"
ChIJBSxo0hx644kRynOPvpeqGhA,Cafe 472,42.3485415,-71.0936685,Health,"cafe,meal_takeaway,store,restaurant,food,point_of_interest,establishment,",3.3,"472 Commonwealth Ave, Boston"
ChIJBSxo0hx644kRynOPvpeqGhA,Cafe 472,42.3485415,-71.0936685,Community,"cafe,meal_takeaway,store,restaurant,food,point_of_interest,establishment,",3.3,"472 Commonwealth Ave, Boston"
ChIJbTwKF0aI44kR-Mchq5ycg-E,The Vanishing Vein,42.2833923,-71.4175396,Community,"beauty_salon,hair_care,health,point_of_interest,establishment,",5,"61 Lincoln Street, Framingham"
ChIJBUykfyyn44kR2cj8eKOhAtM,Tewksbury Town Hall,42.611902,-71.2342732,Community,"city_hall,local_government_office,point_of_interest,establishment,",,"1009 Main Street, Tewksbury"
ChIJBUykfyyn44kRfFTpo9b5g0s,Tewksbury Town Manager,42.611902,-71.2342732,Community,"city_hall,local_government_office,point_of_interest,establishment,",,"1009 Main Street, Tewksbury"
ChIJBVErGCJ344kRPNC9VULyPhQ,Bike Boom,42.3955715,-71.1197559,Health,"bicycle_store,store,point_of_interest,establishment,",4.7,"389 Highland Avenue, Somerville"
ChIJBVGbMspw44kRY6L8VRdTmb4,Somerville PD Drug/Gang/Crime Hotline,42.3790666,-71.0921977,Community,"police,point_of_interest,establishment,",,"220 Washington Street, Somerville"
ChIJbWpRc5N_44kRdOc_RcOtl1s,BJ's Wholesale,42.2421752,-71.1744888,Health,"bakery,liquor_store,car_repair,electronics_store,store,health,food,point_of_interest,establishment,",4.2,"688 Providence Highway, Dedham"
ChIJbx4mJRZ944kRaJd0u81PhIA,Sleek Surgical & MedSpa,42.2218498,-71.0240744,Community,"beauty_salon,hair_care,spa,doctor,health,point_of_interest,establishment,",1.5,"250 Granite Street, Braintree"
ChIJbx7saslw44kRL40xamV9eXY,Empire Tattoo Boston / Somerville,42.3806106,-71.0893028,Community,"art_gallery,clothing_store,store,point_of_interest,establishment,",4.5,"151 Washington Street, Somerville"
ChIJBXdIfOoK44kRem7A3DQemwQ,As Good As It Gets Cafe,42.541741,-71.165415,Health,"cafe,meal_takeaway,store,restaurant,food,point_of_interest,establishment,",4.5,"35 Lowell Street, Wilmington"
ChIJBXdIfOoK44kRem7A3DQemwQ,As Good As It Gets Cafe,42.541741,-71.165415,Community,"cafe,meal_takeaway,store,restaurant,food,point_of_interest,establishment,",4.5,"35 Lowell Street, Wilmington"
ChIJBxX1veVx44kRilzARf24dzQ,Revere Police Department,42.4017565,-70.9997596,Community,"police,point_of_interest,establishment,",3.4,"400 Revere Beach Parkway, Revere"
ChIJbyictAh344kRj7VRhnR6Jgs,Islamic Center of Rindge Avenue,42.3936945,-71.1390266,Community,"mosque,place_of_worship,point_of_interest,establishment,",5,"378 Rindge Avenue, Cambridge"
ChIJbYIIIriD5IkR5Ium4R3PhHQ,CVS Pharmacy,42.1521544,-71.0728653,Health,"pharmacy,store,health,point_of_interest,establishment,",5,"1 Hawes Way, Stoughton"
ChIJbyYIGWmk44kRBN6FjQrcoAM,Western Avenue Studios and Lofts,42.6396353,-71.3196868,Community,"art_gallery,jewelry_store,store,general_contractor,food,point_of_interest,establishment,",4.6,"122 Western Avenue, Lowell"
ChIJbyYIGWmk44kRC9XoQ9DaD7c,RHWetmore Studio,42.6398431,-71.3192968,Community,"art_gallery,point_of_interest,establishment,",,"122 Western Avenue, Lowell"
ChIJbyYIGWmk44kRkaXwz38QNq0,Art by Verde,42.6398431,-71.3192968,Community,"art_gallery,general_contractor,point_of_interest,establishment,",,"122 Western Avenue, Lowell"
ChIJbyYIGWmk44kRvpzbSAM9pGQ,Liz Smith,42.64,-71.319235,Community,"art_gallery,point_of_interest,establishment,",,"122 Western Avenue, Lowell"
ChIJbz8lP_Z544kRBFV6ZMsNgKI,Fenway Park,42.3466764,-71.0972178,Health,"stadium,point_of_interest,establishment,",4.7,"4 Yawkey Way, Boston"
ChIJBzNK4NiC44kRxGkB-GkNcLY,More Than Words Books,42.3737827,-71.2390047,Education,"book_store,cafe,store,food,point_of_interest,establishment,",4.6,"56 Felton Street, Waltham"
ChIJC_Vd3ZJ444kRNlDdHje6tZs,Snip-Its,42.3230535,-71.1670839,Community,"beauty_salon,hair_care,spa,point_of_interest,establishment,",3.3,"25 Boylston Street, Chestnut Hill"
ChIJc_yD749w44kRGAVUnCUKP2w,Eastern Housing Court,42.362962,-71.061542,Community,"courthouse,local_government_office,point_of_interest,establishment,",1,"24 New Chardon Street, Boston"
ChIJc_yD749w44kRGAVUnCUKP2w,Eastern Housing Court,42.362962,-71.061542,Community,"courthouse,local_government_office,point_of_interest,establishment,",1,"24 New Chardon Street, Boston"
ChIJc_yD749w44kRmEdX8oqNVQA,Judiciary Courts Cmnwtlh of Ma,42.3629535,-71.0610666,Community,"courthouse,local_government_office,point_of_interest,establishment,",,"24 New Chardon Street, Boston"
ChIJc_yD749w44kRQK-rQ4S0TJI,Suffolk County Juvenile Court,42.3629615,-71.061542,Community,"courthouse,point_of_interest,establishment,",,"24 New Chardon Street, Boston"
ChIJc_yD749w44kRrcW_SxiCBhc,Boston Municipal Court Department,42.3629615,-71.061542,Community,"courthouse,local_government_office,point_of_interest,establishment,",2.7,"24 New Chardon Street, Boston"
ChIJc_yD749w44kRrcW_SxiCBhc,Boston Municipal Court Department,42.3629615,-71.061542,Community,"courthouse,local_government_office,point_of_interest,establishment,",2.7,"24 New Chardon Street, Boston"
ChIJc_yD749w44kRXmmHuWXmVOU,Suffolk Probate and Family Court,42.3629615,-71.061542,Community,"courthouse,local_government_office,point_of_interest,establishment,",3.8,"24 New Chardon Street, Boston"
ChIJc_yD749w44kRXmmHuWXmVOU,Suffolk Probate and Family Court,42.3629615,-71.061542,Community,"courthouse,local_government_office,point_of_interest,establishment,",3.8,"24 New Chardon Street, Boston"
ChIJc-DLFqaJ44kRKVwCdyDQry8,Robert Fine and Associates,42.2997122,-71.4426316,Finance,"insurance_agency,finance,point_of_interest,establishment,",5,"1101 Worcester Road # 1, Framingham"
ChIJC0WM9nd544kRWXylIeibqA4,Revolution Bicycle Repair,42.3224027,-71.1088066,Health,"bicycle_store,store,point_of_interest,establishment,",4.1,"371 Centre Street, Jamaica Plain"
ChIJC3f-jK5844kRHEhah0JKiuc,Veterans Memorial Stadium,42.2612499,-71.0099281,Health,"stadium,point_of_interest,establishment,",4.3,"850 Hancock Street, Quincy"
ChIJC3IXKl6d44kRz2mmYnalnx4,McLean Hospital,42.3932029,-71.1909083,Health,"hospital,point_of_interest,establishment,",3.6,"115 Mill Street, Belmont"
ChIJC3QmDBh144kR61GFedWYoK0,Party Time Events,42.5017688,-71.1561611,Community,"casino,general_contractor,food,point_of_interest,establishment,",5,"12 Alfred Street #300, Woburn"
ChIJc4AUFy4H44kRIU8bKZLPKeU,CVS Pharmacy,42.7402611,-71.1606001,Health,"pharmacy,store,health,point_of_interest,establishment,",3,"67 Pleasant Valley Street, Methuen"
ChIJC4yVUaVs44kRnaFWdui1JK4,United States Postal Service,42.4702294,-70.9190722,Community,"post_office,finance,point_of_interest,establishment,",4.2,"49 Elmwood Road, Swampscott"
ChIJC5U0CUd244kRlGah63GxqyE,The Bike Stop,42.4212814,-71.1666974,Health,"bicycle_store,store,point_of_interest,establishment,",4.4,"43 Dudley Street, Arlington"
ChIJc86DYLR244kR0L3Oay385WE,JRA Cycles,42.4200025,-71.1002901,Health,"bicycle_store,store,point_of_interest,establishment,",4.8,"229 Salem Street, Medford"
ChIJC9vUWCZy44kRJNTpXTB4ZjU,Holy Cross Cemetery,42.4277993,-71.0349572,Community,"cemetery,point_of_interest,establishment,",3.9,"175 Broadway, Malden"
ChIJCbOYrXR644kRZ-MaHlOXnag,Tico Boston,42.3506611,-71.0733123,Community,"restaurant,bar,food,point_of_interest,establishment,",4,"222 Berkeley Street, Boston"
ChIJcd2I5n0T44kR8r3raPmGhW4,Eastern Bank ATM,42.5110618,-70.9071376,Finance,"atm,finance,point_of_interest,establishment,",4,"81 Highland Avenue, Salem"
ChIJcd2XeUee44kREdr5JyArac4,The Art of Shaving,42.482493,-71.2135686,Community,"beauty_salon,hair_care,store,health,point_of_interest,establishment,",3.2,"#2016, 75 Middlesex Turnpike, Burlington"
ChIJCe7kLY9w44kR55gvVv3g8zs,Neptune Oyster,42.3632571,-71.0560079,Health,"bar,restaurant,food,point_of_interest,establishment,",4.4,"63 Salem St # 1, Boston"
ChIJCe7kLY9w44kR55gvVv3g8zs,Neptune Oyster,42.3632571,-71.0560079,Community,"bar,restaurant,food,point_of_interest,establishment,",4.4,"63 Salem St # 1, Boston"
ChIJcfdlfSJ444kRpQ79kx_F_K8,Panera Bread,42.3630283,-71.1648663,Health,"cafe,bakery,meal_takeaway,store,restaurant,food,point_of_interest,establishment,",3.7,"321 Arsenal Street, Watertown"
ChIJcffvxVqa44kRInRtOvR7oyI,Concord-Carlisle High School,42.4475439,-71.349147,Education,"school,point_of_interest,establishment,",4.1,"500 Walden Street, Concord"
ChIJCfvZn1dj5IkRupTj9QTF14s,Delta Cycle Inc,42.0777107,-71.2847613,Health,"bicycle_store,store,point_of_interest,establishment,",,"125 Washington Street, Foxborough"
ChIJcfyT4s5e44kRMj7JERNE_pI,Satuit Bowlaway,42.1935604,-70.7250752,Health,"bowling_alley,point_of_interest,establishment,",3.8,"1 Cole Parkway, Scituate"
ChIJCQDxkFl344kRFbMp6_22-Xk,Cambridge Community Center Inc,42.365616,-71.11123,Community,"art_gallery,gym,health,point_of_interest,establishment,",4.8,"5 Callender Street, Cambridge"
ChIJcRGNPwxx44kRvh82h-yTeUQ,Everett Fire Department,42.405568,-71.0572999,Community,"fire_station,point_of_interest,establishment,",5,"384 Broadway, Everett"
ChIJcRwGn25644kRtaodXXIz808,Gaslight Brasserie du Coin,42.3409562,-71.0673879,Community,"cafe,bar,restaurant,food,point_of_interest,establishment,",4.3,"560 Harrison Avenue, Boston"
ChIJcS_8ed-E5IkRlaKgzHXL0SE,Superior Court,42.0797976,-71.022222,Community,"courthouse,point_of_interest,establishment,",3.2,"72 Belmont St, #1, Brockton, MA 02301, Brockton"
ChIJCSRB4GWB44kRzh9NBgkh3lE,Wellesley Country Club,42.3017581,-71.2603871,Health,"gym,health,point_of_interest,establishment,",4.7,"300 Wellesley Avenue, Wellesley Hills"
ChIJCT3PMQt644kR6RijNSBEs0U,Church of the Covenant,42.3521193,-71.0739954,Community,"church,place_of_worship,point_of_interest,establishment,",4.5,"67 Newbury Street, Boston"
ChIJcUSGpFp244kRK2Xczi_rRkk,Arlington Post Office,42.416875,-71.155659,Community,"post_office,local_government_office,finance,point_of_interest,establishment,",3.3,"10 Court Street, Arlington"
ChIJcUzYdrER44kRCAkblDxoFD4,CoCo Key Water Resort,42.5970394,-70.9703922,Community,"amusement_park,point_of_interest,establishment,",4,"50 Ferncroft Road, Danvers"
ChIJCVMZGoaI44kRP5ok4zSHlK4,Barnes & Noble,42.2999803,-71.3963537,Education,"book_store,electronics_store,home_goods_store,store,point_of_interest,establishment,",4.4,"1 Worcester Road, Framingham"
ChIJCVVeOKmJ44kRRoXXzxk0yms,Framingham State University,42.2981072,-71.436075,Education,"university,point_of_interest,establishment,",3.3,"100 State Street, Framingham"
ChIJCWFTaR2g44kRtBuaYW5Iozo,Sree Vijaya Kali Ashram,42.5305607,-71.20616,Community,"hindu_temple,place_of_worship,point_of_interest,establishment,",3.9,"85 Wilmington Road, Burlington"
ChIJCwGeSyiD44kRq6Hlu7vq7Bk,United States Postal Service,42.3759635,-71.2413928,Community,"post_office,finance,point_of_interest,establishment,",2.8,"776 Main Street, Waltham"
ChIJCwsWZR6P44kRiY9svsp2XHs,Little Hands Academy,42.3627978,-71.4269258,Education,"school,point_of_interest,establishment,",4.4,"31 Union Avenue, Sudbury"
ChIJcX69ETWn44kR88FhCyjHwEQ,Tewksbury Hospital,42.6070034,-71.2194711,Health,"hospital,point_of_interest,establishment,",2.8,"365 East Street, Tewksbury"
ChIJcxTO-_ap44kRVLTbehRaFSQ,Buchika's Ski & Bike,42.7533383,-71.2082068,Health,"bicycle_store,store,point_of_interest,establishment,",4.8,"340 South Broadway, Salem"
ChIJcxz7ziwL44kRJmEJeUL81eg,Cardtronics ATM,42.5186969,-71.1347707,Finance,"atm,finance,point_of_interest,establishment,",,"101 Commerce Way, Woburn"
ChIJcXz8avR544kRj4lKZk2U0NI,Regal Cinemas Fenway 13 & RPX,42.344686,-71.101765,Community,"movie_theater,point_of_interest,establishment,",4.3,"201 Brookline Avenue, Boston"
ChIJCXZCnQt644kRobua21J7yX4,Lanoue Gallery,42.3427479,-71.0649102,Community,"art_gallery,point_of_interest,establishment,",3.5,"450 Harrison Avenue #31, Boston"
ChIJcy96WTia44kRiyZo0LUDlBU,Pre Pro Events,42.4362871,-71.4258258,Community,"movie_theater,electronics_store,home_goods_store,store,point_of_interest,establishment,",5,"18 Nathan Pratt Drive #304, Concord"
ChIJCyaY3PGK5IkRfp9_UsT5tUA,Rei Roofing & Construction Inc.,41.941147,-71.161398,Finance,"roofing_contractor,point_of_interest,establishment,",4.1,"276R Taunton Avenue, Norton"
ChIJCZ3JHiJ344kRicGRknK01h0,Rite Aid,42.3958065,-71.1198838,Health,"pharmacy,convenience_store,store,health,food,point_of_interest,establishment,",3.7,"393 Highland Avenue, Somerville"
ChIJczeBWgt644kRJMM7ru5GtMI,Fluoro Pharma Inc,42.3506354,-71.0740118,Health,"pharmacy,store,health,point_of_interest,establishment,",,"500 Boylston Street # 1600, Boston"
ChIJczeBWgt644kRttXu6Cg6mck,Reside Real Estate Company,42.3506354,-71.0740118,Finance,"real_estate_agency,point_of_interest,establishment,",5,"500 Boylston Street, Boston"
ChIJCzw8lQ9644kR-MoY-VvuuzQ,Consulate General of Portugal,42.3509423,-71.0716005,Community,"embassy,point_of_interest,establishment,",2.6,"31 Saint James Avenue #350, Boston"
ChIJCzZWaYR144kRIbSRu2raTcM,Burlington Center For Peace,42.4820938,-71.1845777,Community,"mosque,place_of_worship,point_of_interest,establishment,",,"64-68 Ray Avenue, Burlington"
ChIJD-MrCHkH44kR6cn3Ar7dduA,Dawson's Precision Painting & Carpentry Inc.,42.7178529,-71.1835621,Finance,"roofing_contractor,point_of_interest,establishment,",,"55 Chase Street, Methuen"
ChIJD0grxBl644kRHSYzH190NKc,New England Conservatory,42.3408699,-71.0864353,Education,"school,point_of_interest,establishment,",4.7,"290 Huntington Avenue, Boston"
ChIJd14pun6L44kRwGHhHPqVkpU,"Post Road Pantry convenience - Beer, Tobacco, Smoke Shop",42.3515905,-71.5301145,Community,"convenience_store,post_office,supermarket,real_estate_agency,liquor_store,grocery_or_supermarket,finance,store,food,point_of_interest,establishment,",3,"21 Boston Post Road East, Marlborough"
ChIJD1pVc_R544kRqmMkuBZDDnU,REI,42.3445254,-71.1032196,Health,"shoe_store,bicycle_store,clothing_store,store,point_of_interest,establishment,",4.3,"401 Park Drive Ste 103, Boston"
ChIJD1WRGoRw44kRfjY6vB9WPU0,"McCall & Almy, Inc.",42.3566274,-71.0543268,Finance,"real_estate_agency,point_of_interest,establishment,",,"1 Post Office Square, Boston"
ChIJD3Yl8NSA5IkRgFBmNF9YIXY,Physical Therapy Health Services,42.1392732,-71.1445124,Health,"physiotherapist,health,point_of_interest,establishment,",,"95 Washington Street, Canton"
ChIJD48FTwV644kRwgj7zV3pHHs,Newbury Comics,42.3483554,-71.0863983,Education,"book_store,clothing_store,electronics_store,home_goods_store,store,point_of_interest,establishment,",4.6,"332 Newbury St, Boston"
ChIJD4GtpJwS44kRCHJDidXWvzU,Bertucci's,42.5214602,-70.9970106,Health,"meal_takeaway,restaurant,food,point_of_interest,establishment,",4,"15 Newbury Street, Peabody"
ChIJD4n2Mhmc44kRzeXvTiHMZ4c,Lincoln Lab Library & Info Services,42.458959,-71.267495,Education,"library,point_of_interest,establishment,",,"244 Wood Street, Lexington"
ChIJd4zqG0t944kR3vERQHexldc,Braintree Fire Department,42.207,-71.003652,Community,"fire_station,point_of_interest,establishment,",5,"1 Union Place, Braintree"
ChIJd519yuN944kRyopqDZjZb_c,Blue Hills Reservation,42.2141663,-71.0933209,Community,"park,point_of_interest,establishment,",4.6,"695 Hillside Street, Milton"
ChIJd6sqCX8a44kRZ6REiiJ7WmU,TD Bank,42.6388199,-70.9512149,Finance,"bank,atm,finance,point_of_interest,establishment,",4.3,"16 Main Street, Topsfield"
ChIJd6sqCX8a44kRZ6REiiJ7WmU,TD Bank,42.6388199,-70.9512149,Finance,"bank,atm,finance,point_of_interest,establishment,",4.3,"16 Main Street, Topsfield"
ChIJd6XeVb5544kRlbPSt-AhvC4,When Pigs Fly Breads,42.3418088,-71.1238027,Health,"bakery,store,food,point_of_interest,establishment,",4.6,"1378 Beacon Street, Brookline"
ChIJD75e1YBw44kR_m656OJlPDI,Hoffman Steven,42.3560716,-71.0527295,Community,"lawyer,point_of_interest,establishment,",,"1 International Place # 4, Boston"
ChIJD75e1YBw44kR2qTAD_5-eeI,Brody Peter M,42.3560716,-71.0527295,Community,"lawyer,point_of_interest,establishment,",,"1 International Place # 4, Boston"
ChIJD75e1YBw44kR4vUL-u6uiLU,Malaysian Industrial Dev Auth,42.3559813,-71.0522839,Community,"embassy,point_of_interest,establishment,",,"1 International Place # 8, Boston"
ChIJD75e1YBw44kRBFfoT022Fyk,Willis Jane E,42.3560716,-71.0527295,Community,"lawyer,point_of_interest,establishment,",,"1 International Place # 4, Boston"
ChIJD75e1YBw44kRBlUlALDtAUs,Jennison Associates,42.3560716,-71.0527295,Community,"lawyer,point_of_interest,establishment,",,"1 International Place, Boston"
ChIJD75e1YBw44kRCG_BaVjpQsk,Capraro Joseph A,42.3559813,-71.0522839,Community,"lawyer,point_of_interest,establishment,",,"1 International Place, Boston"
ChIJD75e1YBw44kRcjQb4zGDcW4,Schram Ronald B,42.3560716,-71.0527295,Community,"lawyer,point_of_interest,establishment,",,"1 International Place # 4, Boston"
ChIJD75e1YBw44kRDMFIYvyZpWU,Joseph P. Davis III,42.3560716,-71.0527295,Community,"lawyer,point_of_interest,establishment,",,"1 International Place, Boston"
ChIJD75e1YBw44kRe8C7pOfOjXA,Patrick Diane B,42.3560716,-71.0527295,Community,"lawyer,point_of_interest,establishment,",,"1 International Place # 4, Boston"
ChIJD75e1YBw44kRExr_xfS0m90,Chapin David C,42.3560716,-71.0527295,Community,"lawyer,point_of_interest,establishment,",,"1 International Place # 4, Boston"
ChIJD75e1YBw44kRfdWAUe8ANPA,Bodner Randall W,42.3560716,-71.0527295,Community,"lawyer,point_of_interest,establishment,",,"1 International Place # 4, Boston"
ChIJD75e1YBw44kRFZ-o01Ov8t4,Nuccio Mark V,42.3560716,-71.0527295,Community,"lawyer,point_of_interest,establishment,",,"1 International Place # 4, Boston"
ChIJD75e1YBw44kRIFV47e2Al2g,William C. Donovan,42.3560716,-71.0527295,Community,"lawyer,point_of_interest,establishment,",,"1 International Place, Boston"
